Bx,By,Bz
1.167754439343507933e+01,-3.804635285301974701e+00,-2.451349751980482949e+01
1.165433837705902320e+01,-3.799029348103852399e+00,-2.451328802075418523e+01
1.163120932464317647e+01,-3.793431141129454787e+00,-2.451298208597379968e+01
1.160815748794534841e+01,-3.787840920510710863e+00,-2.451257999586911751e+01
1.158518311767480213e+01,-3.782258942157619597e+00,-2.451208203454121559e+01
1.156228646388189318e+01,-3.776685463277261956e+00,-2.451148848836992045e+01
1.153946777634937071e+01,-3.771120743871350989e+00,-2.451079964465106542e+01
1.151672730363683428e+01,-3.765565043194607053e+00,-2.451001579482718284e+01
1.149406529414551770e+01,-3.760018623771526514e+00,-2.450913723082780038e+01
1.147148199516203704e+01,-3.754481747865673569e+00,-2.450816424827224438e+01
1.144897765324953554e+01,-3.748954678980360278e+00,-2.450709714509747172e+01
1.142655251463905230e+01,-3.743437683336999555e+00,-2.450593622024013030e+01
1.140420682427255805e+01,-3.737931026376493993e+00,-2.450468177675999826e+01
1.138194082686805864e+01,-3.732434976725300224e+00,-2.450333411830123254e+01
1.135975476596308553e+01,-3.726949802708490633e+00,-2.450189355218784115e+01
1.133764888430543394e+01,-3.721475773831202538e+00,-2.450036038809632188e+01
1.131562342424342660e+01,-3.716013162236495582e+00,-2.449873493678270719e+01
1.129367862676995848e+01,-3.710562239252224614e+00,-2.449701751309835274e+01
1.127181473258577782e+01,-3.705123279304017636e+00,-2.449520843257243641e+01
1.125003198114397662e+01,-3.699696556473909936e+00,-2.449330801439982608e+01
1.122833061104038244e+01,-3.694282345961799052e+00,-2.449131658015871693e+01
1.120671086040218434e+01,-3.688880925522672438e+00,-2.448923445258238019e+01
1.118517296593481269e+01,-3.683492572060021786e+00,-2.448706195846756728e+01
1.116371716398076330e+01,-3.678117565484143370e+00,-2.448479942537803566e+01
1.114234368956820020e+01,-3.672756185318224453e+00,-2.448244718452500734e+01
1.112105277679913229e+01,-3.667408712138976234e+00,-2.448000556952932527e+01
1.109984465923525399e+01,-3.662075428991963921e+00,-2.447747491523848851e+01
1.107871956894997467e+01,-3.656756618033988104e+00,-2.447485556052711075e+01
1.105767773758091188e+01,-3.651452564334427109e+00,-2.447214784512176067e+01
1.103671939538355318e+01,-3.646163552530451657e+00,-2.446935211237366659e+01
1.101584477161757469e+01,-3.640889868246367733e+00,-2.446646870806588581e+01
1.099505409492896568e+01,-3.635631799486210625e+00,-2.446349797927502578e+01
1.097434759240964119e+01,-3.630389633327238741e+00,-2.446044027706427926e+01
1.095372549064017953e+01,-3.625163659661619686e+00,-2.445729595342912432e+01
1.093318801475240143e+01,-3.619954167903457254e+00,-2.445406536396262709e+01
1.091273538881148752e+01,-3.614761448385487519e+00,-2.445074886670737868e+01
1.089236783619345772e+01,-3.609585793728183667e+00,-2.444734682106180657e+01
1.087208557865460712e+01,-3.604427495586254526e+00,-2.444385959036594613e+01
1.085188883736273091e+01,-3.599286848328744348e+00,-2.444028753896786199e+01
1.083177783196935984e+01,-3.594164145799489951e+00,-2.443663103478154142e+01
1.081175278098822190e+01,-3.589059682690603381e+00,-2.443289044818343925e+01
1.079181390216712799e+01,-3.583973755887321477e+00,-2.442906615096375234e+01
1.077196141156940890e+01,-3.578906661269687817e+00,-2.442515851880476063e+01
1.075219552459065042e+01,-3.573858697328300416e+00,-2.442116792846758599e+01
1.073251645504407037e+01,-3.568830161980906635e+00,-2.441709476024329817e+01
1.071292441553303654e+01,-3.563821353921366342e+00,-2.441293939689394321e+01
1.069341961781663208e+01,-3.558832573939338939e+00,-2.440870222264794975e+01
1.067400227190525008e+01,-3.553864121779272356e+00,-2.440438362557201302e+01
1.065467258706084053e+01,-3.548916299689789611e+00,-2.439998399487748770e+01
1.063543077089660649e+01,-3.543989409297796822e+00,-2.439550372326510796e+01
1.061627702974387510e+01,-3.539083752932818516e+00,-2.439094320591023290e+01
1.059721156901029104e+01,-3.534199634920374145e+00,-2.438630283950253030e+01
1.057823459241552300e+01,-3.529337358934832469e+00,-2.438158302419422796e+01
1.055934630235387850e+01,-3.524497229308336088e+00,-2.437678416261226744e+01
1.054054690024813468e+01,-3.519679552307995340e+00,-2.437190665892411801e+01
1.052183658567201263e+01,-3.514884633091261090e+00,-2.436695092104005766e+01
1.050321555731865075e+01,-3.510112779143659711e+00,-2.436191735810992753e+01
1.048468401212843304e+01,-3.505364297250192607e+00,-2.435680638269833054e+01
1.046624214564413791e+01,-3.500639494777645133e+00,-2.435161840984073223e+01
1.044789015235562246e+01,-3.495938680924269626e+00,-2.434635385615246506e+01
1.042962822484274632e+01,-3.491262163738210411e+00,-2.434101314192648857e+01
1.041145655472077536e+01,-3.486610253482389510e+00,-2.433559668874765336e+01
1.039337533178875894e+01,-3.481983259669477970e+00,-2.433010492156325810e+01
1.037538474437597813e+01,-3.477381492316828915e+00,-2.432453826778277062e+01
1.035748497967738579e+01,-3.472805263167706435e+00,-2.431889715642987326e+01
1.033967622291833877e+01,-3.468254882774910897e+00,-2.431318202013624941e+01
1.032195865827427461e+01,-3.463730663790209885e+00,-2.430739329287225559e+01
1.030433246804212821e+01,-3.459232918065212381e+00,-2.430153141191401289e+01
1.028679783297734573e+01,-3.454761957878063061e+00,-2.429559681698616558e+01
1.026935493261831134e+01,-3.450318097125019801e+00,-2.428958994945642758e+01
1.025200394447618102e+01,-3.445901648471858980e+00,-2.428351125422658896e+01
1.023474504492649473e+01,-3.441512926565316821e+00,-2.427736117757866552e+01
1.021757840840539622e+01,-3.437152245202178769e+00,-2.427114016903924565e+01
1.020050420773637256e+01,-3.432819918526469838e+00,-2.426484868056482469e+01
1.018352261444364260e+01,-3.428516262191090735e+00,-2.425848716577878861e+01
1.016663379796802325e+01,-3.424241590578666283e+00,-2.425205608176043981e+01
1.014983792652824235e+01,-3.419996219932623038e+00,-2.424555588700496145e+01
1.013313516634427103e+01,-3.415780465596554460e+00,-2.423898704318671449e+01
1.011652568195303559e+01,-3.411594643181584896e+00,-2.423235001438654379e+01
1.010000963650920980e+01,-3.407439069696272416e+00,-2.422564526637011539e+01
1.008358719103007495e+01,-3.403314060839850441e+00,-2.421887326827698672e+01
1.006725850522432886e+01,-3.399219934050207836e+00,-2.421203449069263058e+01
1.005102373674447414e+01,-3.395157005816042073e+00,-2.420512940731196139e+01
1.003488304149043131e+01,-3.391125592812967326e+00,-2.419815849420827902e+01
1.001883657389765858e+01,-3.387126013001374947e+00,-2.419112222915224208e+01
1.000288448621217618e+01,-3.383158582993773589e+00,-2.418402109320229698e+01
9.987026929284581911e+00,-3.379223621017500623e+00,-2.417685556888714515e+01
9.971264051853669486e+00,-3.375321444301503160e+00,-2.416962614177091595e+01
9.955596000837246606e+00,-3.371452370180715974e+00,-2.416233329976306976e+01
9.940022921606075812e+00,-3.367616717160498485e+00,-2.415497753247740320e+01
9.924544957292122049e+00,-3.363814802360859169e+00,-2.414755933272547850e+01
9.909162249545259371e+00,-3.360046944390873591e+00,-2.414007919480773978e+01
9.893874937850270612e+00,-3.356313460812975435e+00,-2.413253761598203084e+01
9.878683159803852476e+00,-3.352614669214115661e+00,-2.412493509581374695e+01
9.863587051374096859e+00,-3.348950888236246204e+00,-2.411727213557426808e+01
9.848586746243242374e+00,-3.345322435099375991e+00,-2.410954923963888774e+01
9.833682376524894408e+00,-3.341729628385395667e+00,-2.410176691388442549e+01
9.818874072116413387e+00,-3.338172785581813518e+00,-2.409392566706322825e+01
9.804161960961399913e+00,-3.334652224119067032e+00,-2.408602601019264355e+01
9.789546169293556588e+00,-3.331168262365965305e+00,-2.407806845599165513e+01
9.775026821016410850e+00,-3.327721217233860607e+00,-2.407005352018595445e+01
9.760604038379057101e+00,-3.324311406867504370e+00,-2.406198172000971880e+01
9.746277941365741881e+00,-3.320939148270478203e+00,-2.405385357548685477e+01
9.732048647942972863e+00,-3.317604758307602708e+00,-2.404566960885896520e+01
9.717916274287382805e+00,-3.314308554664546325e+00,-2.403743034406006629e+01
9.703880934203844788e+00,-3.311050853535413285e+00,-2.402913630792966160e+01
9.689942739757427148e+00,-3.307831972217761596e+00,-2.402078802881713671e+01
9.676101800702223699e+00,-3.304652226822188066e+00,-2.401238603777179748e+01
9.662358224712461308e+00,-3.301511933239082097e+00,-2.400393086800899667e+01
9.648712117593143844e+00,-3.298411408061077132e+00,-2.399542305442114198e+01
9.635163582738902832e+00,-3.295350966356549005e+00,-2.398686313470211218e+01
9.621712721720385275e+00,-3.292330924166455564e+00,-2.397825164805093934e+01
9.608359633753996931e+00,-3.289351596300211344e+00,-2.396958913627355869e+01
9.595104415916079432e+00,-3.286413297265609046e+00,-2.396087614328567028e+01
9.581947163336117512e+00,-3.283516342153705470e+00,-2.395211321465951215e+01
9.568887968697701751e+00,-3.280661044500077228e+00,-2.394330089866160094e+01
9.555926922777038257e+00,-3.277847718681008438e+00,-2.393443974505289873e+01
9.543064113955539440e+00,-3.275076677797833291e+00,-2.392553030610487497e+01
9.530299628416663893e+00,-3.272348234569419034e+00,-2.391657313613791302e+01
9.517633550320306668e+00,-3.269662702178115499e+00,-2.390756879110305633e+01
9.505065961348220682e+00,-3.267020392221339886e+00,-2.389851782953499892e+01
9.492596941192882554e+00,-3.264421617004547471e+00,-2.388942081144716312e+01
9.480226567114703684e+00,-3.261866687516399299e+00,-2.388027829926336665e+01
9.467954914120280563e+00,-3.259355914282624944e+00,-2.387109085739166048e+01
9.455782055118239882e+00,-3.256889608172461870e+00,-2.386185905183929989e+01
9.443708060509921509e+00,-3.254468078442446899e+00,-2.385258345108439215e+01
9.431732998626824127e+00,-3.252091634923918395e+00,-2.384326462506151856e+01
9.419856935333990933e+00,-3.249760586091005710e+00,-2.383390314601297177e+01
9.408079934189569116e+00,-3.247475239875131425e+00,-2.382449958809602464e+01
9.396402056580365425e+00,-3.245235904430858298e+00,-2.381505452703047965e+01
9.384823361360570715e+00,-3.243042886274361436e+00,-2.380556854089124741e+01
9.373343905235676843e+00,-3.240896492362764114e+00,-2.379604220918244550e+01
9.361963742413790257e+00,-3.238797028257366151e+00,-2.378647611360996450e+01
9.350682924745465030e+00,-3.236744798897750020e+00,-2.377687083772169174e+01
9.339501501839166053e+00,-3.234740109326252000e+00,-2.376722696658634959e+01
9.328419520748655103e+00,-3.232783262923105916e+00,-2.375754508750964433e+01
9.317437026301892189e+00,-3.230874563375341513e+00,-2.374782578919340992e+01
9.306554060801717654e+00,-3.229014312937253717e+00,-2.373806966243266814e+01
9.295770664145633688e+00,-3.227202813163319473e+00,-2.372827729978758526e+01
9.285086873919924599e+00,-3.225440365590374725e+00,-2.371844929529189017e+01
9.274502725137912407e+00,-3.223727270071608419e+00,-2.370858624509622459e+01
9.264018250512215502e+00,-3.222063826632677763e+00,-2.369868874670889269e+01
9.253633480206142181e+00,-3.220450333831522460e+00,-2.368875739962045301e+01
9.243348441932651482e+00,-3.218887089449209871e+00,-2.367879280500577721e+01
9.233163161027196253e+00,-3.217374391128949185e+00,-2.366879556546169638e+01
9.223077660237542830e+00,-3.215912534811137036e+00,-2.365876628557966299e+01
9.213091959937827369e+00,-3.214501816474061524e+00,-2.364870557126487327e+01
9.203206077932197360e+00,-3.213142530595407997e+00,-2.363861403029139652e+01
9.193420029532527238e+00,-3.211834970800037770e+00,-2.362849227203336966e+01
9.183733827608893563e+00,-3.210579430455112071e+00,-2.361834090722988577e+01
9.174147482432911005e+00,-3.209376201207943424e+00,-2.360816054849088275e+01
9.164661001832122622e+00,-3.208225574609550712e+00,-2.359795180969088335e+01
9.155274391047202087e+00,-3.207127840679411257e+00,-2.358771530645798364e+01
9.145987652787619382e+00,-3.206083288509595786e+00,-2.357745165593261660e+01
9.136800787259790724e+00,-3.205092206815014499e+00,-2.356716147655894034e+01
9.127713792064623632e+00,-3.204154882576317753e+00,-2.355684538852636223e+01
9.118726662290937313e+00,-3.203271602543690921e+00,-2.354650401323466724e+01
9.109839390427316275e+00,-3.202442651907138504e+00,-2.353613797371973604e+01
9.101051966395564463e+00,-3.201668314856026765e+00,-2.352574789443906411e+01
9.092364377555552934e+00,-3.200948875083664991e+00,-2.351533440108747186e+01
9.083776608658650886e+00,-3.200284614537218797e+00,-2.350489812097848485e+01
9.075288641878824336e+00,-3.199675814799610052e+00,-2.349443968257662974e+01
9.066900456780446760e+00,-3.199122755867261692e+00,-2.348395971586382558e+01
9.058612030328740516e+00,-3.198625716664234009e+00,-2.347345885214966899e+01
9.050423336871348923e+00,-3.198184975500327987e+00,-2.346293772391048904e+01
9.042334348148317602e+00,-3.197800808929988303e+00,-2.345239696511388061e+01
9.034345033259606694e+00,-3.197473493010048795e+00,-2.344183721081395078e+01
9.026455358690059327e+00,-3.197203302186959917e+00,-2.343125909746196101e+01
9.018665288296308091e+00,-3.196990509764610522e+00,-2.342066326273998556e+01
9.010974783264614985e+00,-3.196835388315354187e+00,-2.341005034542188668e+01
9.003383802178568374e+00,-3.196738208649563706e+00,-2.339942098564426232e+01
8.995892300922083251e+00,-3.196699240947360021e+00,-2.338877582456145987e+01
8.988500232762349995e+00,-3.196718753757005871e+00,-2.337811550460347476e+01
8.981207548312880817e+00,-3.196797014415770910e+00,-2.336744066933180264e+01
8.974014195467292510e+00,-3.196934289412990626e+00,-2.335675196332071124e+01
8.966920119525546795e+00,-3.197130843472230310e+00,-2.334605003237836485e+01
8.959925263031243148e+00,-3.197386940554853396e+00,-2.333533552325697968e+01
8.953029565913432464e+00,-3.197702842971466897e+00,-2.332460908386189757e+01
8.946232965425744865e+00,-3.198078811754984763e+00,-2.331387136312824637e+01
8.939535396055264371e+00,-3.198515106975124755e+00,-2.330312301092062555e+01
8.932936789708682213e+00,-3.199011986934848117e+00,-2.329236467820842549e+01
8.926437075482789751e+00,-3.199569709043839971e+00,-2.328159701682712068e+01
8.920036179866213999e+00,-3.200188529044705188e+00,-2.327082067964228074e+01
8.913734026653891362e+00,-3.200868701337640676e+00,-2.326003632044524494e+01
8.907530536831252732e+00,-3.201610479245437180e+00,-2.324924459387003850e+01
8.901425628820502922e+00,-3.202414114326096239e+00,-2.323844615552634352e+01
8.895419218183720389e+00,-3.203279857114221585e+00,-2.322764166180749257e+01
8.889511217885040395e+00,-3.204207956463724916e+00,-2.321683177001339615e+01
8.883701538180316604e+00,-3.205198659823266016e+00,-2.320601713826359358e+01
8.877990086476293286e+00,-3.206252213451310507e+00,-2.319519842542961996e+01
8.872376767637669914e+00,-3.207368861846379371e+00,-2.318437629122990629e+01
8.866861483622333395e+00,-3.208548848354568328e+00,-2.317355139608001835e+01
8.861444133804477374e+00,-3.209792414630401325e+00,-2.316272440117859333e+01
8.856124614839297138e+00,-3.211099800862380782e+00,-2.315189596843597997e+01
8.850902820496747481e+00,-3.212471245937312592e+00,-2.314106676042059618e+01
8.845778642030145633e+00,-3.213906986989931713e+00,-2.313023744041952057e+01
8.840751967742615847e+00,-3.215407259874728751e+00,-2.311940867232641139e+01
8.835822683371841180e+00,-3.216972298746514802e+00,-2.310858112069431769e+01
8.830990671929459523e+00,-3.218602336235409922e+00,-2.309775545067856939e+01
8.826255813509284565e+00,-3.220297603559918898e+00,-2.308693232799506490e+01
8.821617985718011923e+00,-3.222058330197306031e+00,-2.307611241895093457e+01
8.817077063172362728e+00,-3.223884744218078247e+00,-2.306529639036568824e+01
8.812632917945871114e+00,-3.225777071987776523e+00,-2.305448490959507524e+01
8.808285419382869463e+00,-3.227735538290765316e+00,-2.304367864448620651e+01
8.804034433881145816e+00,-3.229760366391368098e+00,-2.303287826334662469e+01
8.799879825384703480e+00,-3.231851777826576289e+00,-2.302208443494853896e+01
8.795821454811520113e+00,-3.234009992601540429e+00,-2.301129782847876726e+01
8.791859180562520137e+00,-3.236235229013986636e+00,-2.300051911353739342e+01
8.787992858310150979e+00,-3.238527703726240325e+00,-2.298974896010417979e+01
